EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,Estrato,Atipicidad
20,OAXACA,157,SAN JERONIMO SILACAYOAPILLA,0,1133.0,1265.0258426971045,0.9876439665334504,0.0529739776951672,0.003555574674362,0.0232106547561808,-0.0883021571376695,-0.142593762584229,-0.3095573102508719,-0.9159744511919664,-0.7815052516922005,-0.0895938094784178,0.3315903851017117,-0.0386535733822342,G2,Tipica
20,OAXACA,285,SAN MIGUEL TULANCINGO,0,269.0,99.54660713250618,0.989575236426924,0.0112781954887218,0.0029695619896065,0.0072522990594678,-0.3333333333333333,-0.2464381754498222,-1.2821055058236916,-1.659716807258908,-0.3021888349429451,0.258099813312858,0.1490992856728339,0.392162899992274,G2,Tipica
20,OAXACA,375,SANTA CRUZ ACATEPEC,0,961.0,1729.1176770233524,0.9919795774999622,0.0201698513800424,0.0026535947937972,0.010632686489814,0.0,-0.7785529746892975,-0.7244227306958099,-1.4311440008080212,-0.0990525030015785,-0.4671447434234694,0.2025955361756335,-0.2077162221434287,G2,Tipica
20,OAXACA,293,SAN PABLO HUIXTEPEC,0,7322.0,711.5623366111611,0.9810762277249704,0.0553473623522629,0.0013958145765556,0.0236295714725057,-0.3209709688149508,0.2223976604700419,-0.3087847743076083,-0.8479192914426639,-1.5333721360511443,0.6120876065145145,-0.4648702594053276,0.2454230389920703,G2,Tipica
20,OAXACA,68,LA PE,0,1892.0,865.0118187131712,0.9870575303289066,0.061132922041503,0.0054405836163701,0.0231677134062609,-0.2075998428627202,0.1844390028234639,-0.2271808996663817,-0.9099067183205825,-0.8442490632994344,0.1986827203349478,0.7164314105468033,0.0894414240691752,G2,Tipica
20,OAXACA,294,SAN PABLO MACUILTIANGUIS,0,735.0,709.7528929542402,0.9884471209003745,0.0575539568345323,0.0043259612314204,0.0217194555406849,-0.762063475532544,-0.1770873259117944,-0.7999890243914448,-1.4401814094632654,-1.4365624378241793,0.7118707723714772,1.0130517015174585,0.1602806992234381,G2,Tipica
20,OAXACA,473,SANTIAGO LAOLLAGA,1,2754.0,1065.45805273115,0.99259387091374,0.0268456375838926,0.0024464396525154,0.0099093976042249,0.15098301438543,-0.6332272425911827,-0.8885710149437304,-1.0528220343587191,0.0159794016030015,-0.6634302044810274,0.2444320513808706,0.0150474408421496,G2,Tipica
20,OAXACA,419,SANTA MARIA JALAPA DEL MARQUES,2,9135.0,17.135138166333597,0.9861735111778952,0.0235294117647058,0.0016718729291719,0.0097575125591109,-0.2202664010005919,-0.0894859320487202,-1.064137208331654,-1.140585560930612,-0.5907026842264697,0.3739535172170706,-0.307350629824663,0.4297821555067487,G2,Tipica
20,OAXACA,116,SAN BARTOLOME LOXICHA,0,1493.0,2938.8299281897,0.986693218244627,0.065667380442541,0.002820340822909,0.0253387379762934,0.634149245125682,-0.3222532982065526,0.6899441810530683,-0.2113348417300443,-0.4071020161838038,-1.064282383375963,-0.2221634782574682,-0.6506837507473039,G1,Tipica
20,OAXACA,540,TAMAZULAPAM DEL ESPIRITU SANTO,3,5198.0,93.98818167260472,0.9861522478892104,0.0387689848121502,0.0020560652804956,0.014971305436267,-0.2813683458408102,-0.041406328351072,-0.9727772717884676,-0.93353878691106,-0.8454548823375128,0.4369210471443607,-0.0402420364810941,0.3399785658560191,G2,Tipica
20,OAXACA,247,SAN MATEO DEL MAR,1,9712.0,1734.950485659114,0.9909650232862232,0.0671354796176244,0.0027639689555692,0.0230725972104723,0.4224082127885976,-0.4758391380505242,-0.0907599180250395,-0.2337799398660767,-0.3978419290618297,-1.0417041861500302,0.4041173856504957,-0.1928805598411027,G2,Tipica
20,OAXACA,459,SANTIAGO CHAZUMBA,7,3331.0,11.387372708595494,0.98100487423747,0.041588492808005,0.0022328993125524,0.0255153917774537,0.8067116229402681,0.69793688033954,-0.1323658586517355,0.4045964869009806,0.1840617879467235,-0.2872447973886246,-1.1889178858712326,0.2136011040904125,G0,Tipica
20,OAXACA,364,SANTA CATARINA JUQUILA,5,11878.0,17.952398836028905,0.980647179323434,0.0826725002278734,0.0056527549826234,0.0342442285629792,0.7914898318464219,1.1830322286966513,0.5619041623262366,0.815171864031326,-0.1839858716919602,-0.294043260644217,-0.2572103897661028,0.2860280371973481,G0,Tipica
20,OAXACA,25,COSOLTEPEC,2,649.0,14.831983576176093,0.9771959699972046,0.0268987341772151,0.0100716870117224,0.0283957434545356,0.9152492334988814,1.8908366009938664,0.9303075808058738,-0.2264754270696122,1.0889945094127904,0.1947604533760029,-0.7379060240846763,0.2574416963629911,G4,Tipica
20,OAXACA,16,CHALCATONGO DE HIDALGO,3,6352.0,72.4421546941063,0.9870305609900362,0.0409701737135365,0.0016668026712845,0.0162033642596549,-0.272645149081594,-0.1424184551360223,-1.052749398355478,-0.8854204672875207,-0.8747880175009856,0.3257435683744545,0.0182959738251171,0.3594334562306818,G2,Tipica
20,OAXACA,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1410.0,9.281861948934552,0.983564793392672,0.033724340175953,0.0029962151745192,0.017169671941093,0.6904276264233674,0.5363218774145231,-0.3386965838780464,0.0546751002730402,0.3448596819139536,-0.3186548649147565,-0.8367501546142084,0.2236214307412289,G2,Tipica
20,OAXACA,507,SANTO DOMINGO CHIHUITAN,0,1293.0,565.7894327302862,0.9930014077255156,0.0410628019323671,0.0028186038983064,0.0140470031453457,-0.5852182491555521,-0.6567697568769914,-1.317004696054937,-1.5258634845803591,-0.9487868584243836,0.1249651080629164,0.9781905132571954,0.229255642169657,G2,Tipica
20,OAXACA,12,EL BARRIO DE LA SOLEDAD,6,10118.0,37.84479394640463,0.9907680303655468,0.0648284571669122,0.0016462981179561,0.0213902043303681,0.7272022837799554,-0.1288621506718077,-0.693609404737941,0.5282038675688284,0.0425039584603484,-1.146315544909117,0.0694467513175118,0.2777543405750984,G2,Tipica
20,OAXACA,290,SAN PABLO CUATRO VENADOS,0,1015.0,721.4422226232936,0.986804744426907,0.0262891809908999,0.0061737402642622,0.0165329358416258,0.2430976328483251,0.356626344944725,-0.1862211365278927,-1.0438409372257995,0.273499588577723,-0.1172211514354724,0.1066032597364472,0.1187474000510848,G2,Tipica
20,OAXACA,272,SAN MIGUEL PERAS,0,2338.0,936.6862708292344,0.983139878389902,0.0381882770870337,0.0090505334011941,0.0221348557804372,-0.2552022052623044,0.7593501634536429,0.2213823935578574,-1.3955458001714145,-0.303042862523763,0.8946413278605511,0.5693983279428386,0.0170917067927088,G2,Tipica
20,OAXACA,505,SANTO DOMINGO ALBARRADAS,0,584.0,646.1422072875449,0.9833806241556008,0.1703406813627254,0.0042703625760464,0.0576867936085243,-0.5532833351724881,0.6515347861782237,0.4032141947002357,0.5940458642418935,-3.2415220519174293,0.3414259495781723,1.6759556241295874,0.19775127523202,G0,Tipica
20,OAXACA,412,SANTA MARIA GUELACE,0,598.0,431.13034101749577,0.9894955611818248,0.0774774774774774,0.0032523850100076,0.0286436707823882,0.6377928041432805,0.2020907643495955,-0.1782344971789986,0.2221024919193909,-0.3179759079761227,-1.2146364968780283,0.3451488465807704,0.2622425824752358,G2,Tipica
20,OAXACA,250,SAN MATEO PEÐASCO,1,1527.0,194.8465610587213,0.9846690381658664,0.0387755102040816,0.0027335870169268,0.0151718974453168,0.753190772662287,0.4991516613059171,-0.1859276078258982,-0.1045966599357416,0.21452980811442,-0.7628659883035734,-0.7494336216545479,0.3296790362129488,G2,Tipica
20,OAXACA,395,SANTA LUCIA OCOTLAN,0,2802.0,801.0956619104312,0.988345341730804,0.0470852017937219,0.0141272424736762,0.0175059414279205,0.3660416814511808,1.1031009691062137,0.6749999499757685,-0.9238624795888828,0.9789816842932334,0.0027183353004345,1.5443756038555467,-0.0162231434235393,G2,Tipica
20,OAXACA,103,SAN ANTONIO ACUTLA,0,206.0,278.9942680275505,0.988225156946568,0.0564102564102564,0.0047982169300356,0.0184050610310217,0.1324532357065043,0.2814093620822168,-0.4093426954088415,-0.5939641332703608,-0.3998119635922455,-0.3029230635994396,0.499545543755282,0.29943471903999,G2,Tipica
20,OAXACA,547,TEOTONGO,0,753.0,158.66230204190515,0.9888731795587994,0.0093833780160857,0.0010615711252653,0.0063869474314554,-0.0909090909090909,-0.3297197403330398,-1.2713444394816225,-1.392471656701736,-0.2462173213832656,-0.0892126415584414,-0.3654993944252947,0.3986504036779342,G2,Tipica
20,OAXACA,558,VALERIO TRUJANO,1,1171.0,111.03556969061556,0.9933832468759528,-0.006785411365564,0.0043778792819317,0.0041889776061499,0.7155179938311603,-0.1666132055847448,-0.9996958477215496,-1.0240408571037185,1.4430318111046407,-1.0994039308685009,-0.1206487365696891,0.3200860709790961,G2,Tipica
20,OAXACA,311,SAN PEDRO JOCOTIPAC,0,615.0,189.34388140120933,0.9864424840945674,0.056701030927835,0.0021970618669016,0.0198518246982469,-0.2390457218668787,0.0707318631579465,-0.7468052425160178,-0.8016993439145346,-1.147526989442188,0.1338177526687294,0.1874307697400737,0.3791130242578255,G2,Tipica
20,OAXACA,136,SAN FRANCISCO CHAPULAPA,0,1313.0,1306.5503253755612,0.9570925067889454,0.0504,0.0124417367453807,0.0232270547502289,0.5729201761814943,3.4123866690689377,2.9887363579190693,-0.2390299571475048,-0.3329490705636909,2.105404673835931,-2.057385934168184,-0.1498289971354962,G4,Tipica
20,OAXACA,205,SAN JUAN LAJARCIA,0,507.0,696.9281272125921,0.9884110353906794,0.0304878048780487,0.0120218283713497,0.0101760537845027,0.3971765146519246,0.8847705517108893,0.3397867443027973,-1.0688104706563686,1.060105063053043,-0.0934249338129599,1.045442532795673,0.0369971854464894,G2,Tipica
20,OAXACA,389,SANTA INES DEL MONTE,0,1756.0,281.75027236803646,0.9928503289316758,0.0121037463976945,0.0044463650913349,0.0099147086301936,0.136006732414915,-0.2699826456001438,-1.056029812857772,-1.333267869788051,0.4714544952039126,-0.4901334080922311,0.409496137557755,0.302887977695493,G2,Tipica
20,OAXACA,254,SAN MATEO TLAPILTEPEC,0,157.0,29.38433391822831,0.98229619733014,0.1214285714285714,0.0061934001081749,0.0455821578450906,-0.5773502691896257,0.9434814020927682,0.1153736442814883,-0.172027543736694,-2.2897816077550117,0.8267610383020747,1.2899985399464604,0.3928186142251089,G2,Tipica
20,OAXACA,83,SAN AGUSTIN TLACOTEPEC,0,672.0,2445.2669832552374,0.9875213280616516,0.058267716535433,0.0027188227202348,0.0274649649305377,-0.2093023255813953,-0.5499607422330953,-0.0361203629743568,-1.05595702067639,-1.1459931952555225,-0.0608707935262725,0.3026843474282493,-0.4636614490703046,G1,Tipica
20,OAXACA,76,SALINA CRUZ,4,63802.0,1902.2874974299928,0.9919871066214108,0.0386637797711104,0.0020930600319916,0.0148477924542956,0.1312357010345559,-1.176855334335538,-0.3924995041977431,-0.7295688091232703,-0.1438919999475266,-0.4221198243488037,0.2674045070229305,-0.0249776559420995,G1,Tipica
20,OAXACA,422,SANTA MARIA MIXTEQUILLA,0,3418.0,1253.438700250869,0.9865657711698536,0.0341906202723146,0.0009536607665945,0.0131601097659394,0.0620903796857298,-0.3353296127769661,-0.5152886439738933,-0.9560043861047044,-0.635460652619068,-0.2525629998056689,-0.4582914857100598,0.0148011096612255,G2,Tipica
20,OAXACA,566,VILLA DE ZAACHILA,1,28746.0,2437.448277675695,0.98381337630003,0.0592527083793942,0.0031810699388273,0.0230179681672251,0.5697109205924659,-0.1153103387809535,0.7650424035845241,-0.1953347886874009,-0.3685204306655542,-0.5729211062252064,-0.4878572971313683,-0.3379541603754418,G1,Tipica
20,OAXACA,372,SANTA CATARINA TICUA,0,742.0,1136.9920048438432,0.9864896891457136,0.0509915014164305,0.0015742310731223,0.0231716228824573,0.5477225575051661,-0.019838247753594,-0.1268190816568752,-0.2557399547115477,-0.3214151701142048,-0.8758440051257897,-0.4804820597369212,0.0288803937714859,G2,Tipica
20,OAXACA,218,SAN JUAN TEITA,0,413.0,177.48153127830122,0.9923752176297264,0.0122549019607843,0.0024609167536644,0.0102405830754437,-0.674199862463242,-0.6492932541648868,-1.6744683265569742,-1.990006785687008,-0.6263082499992181,0.4087640329682648,0.5912144089592147,0.3719789351210416,G2,Tipica
20,OAXACA,295,SAN PABLO TIJALTEPEC,0,1519.0,354.5342874325744,0.984746084095714,0.0368600682593856,0.0015370902582958,0.0135585071014375,-0.4714045207910316,-0.0392935171278031,-0.8918636402466301,-1.2968015150306225,-1.2224311243379555,0.5971972278526873,-0.1757827670073511,0.3360569381093943,G2,Tipica
20,OAXACA,52,MAGDALENA TLACOTEPEC,0,1083.0,1102.0064238081122,0.9882228257154372,0.0373563218390804,0.0021341882195409,0.0155416713986235,0.025424641809046,-0.3006062784305516,-0.5771924857469892,-0.9915374698791638,-0.5282986529688483,-0.2816992198396414,-0.0559926316068283,0.0383756854312815,G2,Tipica
20,OAXACA,200,SAN JUAN IHUALTEPEC,1,539.0,9.766971407841805,0.983034883345394,0.0150659133709981,0.0044868347469716,0.0112355228245016,0.391924757669098,0.6775574329798155,-0.3262285099578424,-0.8278702818026998,0.3375857262315996,0.0282649179860113,-0.7237316192146827,0.3710648004881257,G2,Tipica
20,OAXACA,303,SAN PEDRO COMITANCILLO,0,3547.0,778.5625759270544,0.9841945526270434,0.0670878459687124,0.0040033899548402,0.0250028428531574,-0.971425120443436,0.0658327641325373,-0.5476273459712976,-1.4176698310866394,-2.021894157201628,1.2451378043412396,0.7648297310965443,0.1650129618071521,G2,Tipica
20,OAXACA,441,SANTA MARIA TOTOLAPILLA,0,632.0,1311.4718664943557,0.9710155517743364,-0.0595238095238095,0.028236179141234,0.0213428046097838,0.8001554190255696,3.6145088647369095,2.8432211986824427,-2.516912818854962,3.9331717799680015,2.19168008145462,0.1666909369038081,-0.4135921714743714,G4,Tipica
20,OAXACA,525,SANTO DOMINGO ZANATEPEC,2,8734.0,99.12585165979053,0.9814116401236732,0.0880777376354802,0.0044825400826432,0.0356024542641724,-0.1901345872784419,0.7637470228933126,0.0040235694187461,-0.1504689306868124,-1.498255110013549,0.5874172779043549,0.3266465680399039,0.3680019634198107,G2,Tipica
20,OAXACA,357,SANTA ANA TAVELA,0,621.0,267.26218822203424,0.9804262851120632,0.0081168831168831,0.0253698637496051,0.0142808168046736,-0.2445136602758783,2.719902310440197,1.4942339155883082,-2.330584021343792,1.850894607387292,2.2625416644671845,2.2261051427197174,0.0196988017939881,G4,Tipica
20,OAXACA,130,SAN ESTEBAN ATATLAHUCA,3,2798.0,39.74286718328603,0.9894490603173196,0.0328534514581026,0.0007363488872112,0.0122720139124317,-0.0555555555555555,-0.3620176352998511,-1.269831130453013,-0.8124133204903581,-0.515037830652945,-0.1569583022048597,-0.0892157453556586,0.3573581394792826,G2,Tipica
20,OAXACA,72,REFORMA DE PINEDA,0,2184.0,406.9852327525216,0.9838733067478728,0.0229508196721311,0.0044794334192816,0.0149703538756324,-0.1484840693161988,0.368881607684171,-0.4635229881072532,-1.315354420049783,-0.3759908424399821,0.5194613374426448,-0.2218302990430916,0.2743883802791189,G2,Tipica
20,OAXACA,447,SANTA MARIA YUCUHITI,2,4549.0,82.67469554806372,0.9879647793480184,0.0322214658497844,0.0053371814765427,0.014578358532132,0.5166757596328658,0.3963193323831726,-0.396974011197911,-0.4959772083874938,0.5129632778274181,-0.4913192608989062,0.0330733960873461,0.3152533596495002,G2,Tipica
20,OAXACA,369,SANTA CATARINA QUIANE,0,1561.0,364.5412576639668,0.9927559872767194,0.0070967741935483,0.0026294547672039,0.0043268413132883,0.030556616567607,-0.5142177996617024,-1.281126265382171,-1.4517483123461727,0.237689114140045,-0.4470304834752419,0.1498975852319204,0.2982012954042898,G2,Tipica
20,OAXACA,32,GUADALUPE DE RAMIREZ,1,1060.0,186.7516292381709,0.9911944834676608,0.0251450676982591,0.0071029828775833,0.0136303783862053,0.0519035975341856,0.1545760136334411,-0.711021540591866,-1.2163798188005546,0.4151874004223728,-0.1043172959926808,0.8176413460139759,0.2654094020668472,G2,Tipica
20,OAXACA,373,SANTA CATARINA YOSONOTU,2,1108.0,453.4940439715102,0.9931022219634258,0.0268767377201112,0.0011964735895943,0.0153168391493336,0.0,-0.6949950284662434,-1.3438485052279665,-1.0284093220387345,-0.2074261789044151,-0.5286916168876581,0.2371208226165897,0.2161806041483028,G2,Tipica
20,OAXACA,483,SANTIAGO NUYOO,1,1441.0,59.65423891859873,0.9882348928673038,0.0322349570200573,0.0037998053098908,0.0128177721727652,0.7682445679925999,0.3389202910904507,-0.4161613629134126,-0.2658718778882109,0.6013892762663084,-0.964839738023608,-0.3105708759420795,0.3584607667960698,G2,Tipica
20,OAXACA,5,ASUNCION CUYOTEPEJI,0,834.0,613.970886316254,0.9927228498072516,0.012135922330097,0.0067404910929224,0.0059622113101604,0.502518907629606,0.0020441185621486,-0.5393183890086711,-1.1167311983507595,1.0860533400929044,-0.8001600242374669,0.4787247875033554,0.1374170643157315,G2,Tipica
20,OAXACA,477,SANTIAGO MILTEPEC,0,306.0,418.3376470165121,0.9912615037755907,0.047945205479452,0.0044386976329353,0.0141266510762293,0.1924500897298752,-0.0450619821987812,-0.6353389787125883,-0.7172963059300025,-0.1198772344477442,-0.6069493538200811,0.6248901740056577,0.2483790794483385,G2,Tipica
20,OAXACA,463,SANTIAGO HUAJOLOTITLAN,3,3374.0,36.4068311962247,0.991881195821662,0.0468507601613403,0.0018787763922703,0.0183345827449885,-0.2916359826766111,-0.4774671897144183,-1.3647776342057505,-0.8871027312305465,-0.7716164313734919,-0.0583750244523819,0.6357958962168309,0.3464160484406365,G2,Tipica
20,OAXACA,551,TLACOTEPEC PLUMAS,0,298.0,74.01586138102037,0.9808543521562852,0.0719424460431654,0.0025094952292246,0.0307907077862317,-0.0909090909090909,0.6793190645326037,-0.1832667241753649,-0.3455042365205283,-1.4244024075444386,0.3537572037113389,-0.2611828667394915,0.4221353237702919,G2,Tipica
20,OAXACA,148,SAN FRANCISCO TEOPAN,0,250.0,176.45427509983912,0.994453228931272,0.0,0.0050194883494736,0.0086003306650564,0.3333333333333333,-0.2815333161006563,-1.1308222320909205,-1.3724817955664006,1.0073219568348846,-0.765254830576629,0.394786753278567,0.3191464992378811,G2,Tipica
20,OAXACA,356,SANTA ANA DEL VALLE,0,1678.0,367.2780715686192,0.9921479686989892,0.0540201005025125,0.0038331492055331,0.0207621985116431,0.2324457126691561,-0.1402723030889666,-0.7013127092513057,-0.5682598783893723,-0.1992613728507202,-0.7860578839444784,0.6811436326021781,0.2831401583874605,G2,Tipica
20,OAXACA,319,SAN PEDRO NOPALA,0,533.0,237.24710872011804,0.990919728416773,-0.0055970149253731,0.0043257985436435,0.0049290807225675,0.3460826642422513,-0.0956848782467588,-0.9587140153466162,-1.379671783179358,0.8906762780670248,-0.5169717402305962,-0.1464336877291997,0.3122419807021156,G2,Tipica
20,OAXACA,437,SANTA MARIA TEXCATITLAN,0,726.0,1078.575684117046,0.9921062598625064,0.0239774330042313,0.002666490570636,0.0111685160421791,-0.2352941176470588,-0.6753946801496826,-1.0378821127114255,-1.5133312046008305,-0.3759168882739286,-0.1813942570881385,0.428920414370047,0.0340810337110554,G2,Tipica
20,OAXACA,439,SANTA MARIA TLALIXTAC,0,1152.0,1165.6233570319976,0.9734655877390144,0.0617511520737327,0.0280198582032484,0.0229926353676725,0.6481549471569733,3.7497058131224223,3.348445776449112,-0.773772395911242,1.8992578644378144,1.6138936911685189,1.9182269708708732,-0.3440887792862337,G4,Tipica
20,OAXACA,309,SAN PEDRO JALTEPETONGO,0,358.0,189.28126354942236,0.9925795312807684,0.0,0.0028518006228147,0.0060980612381167,-0.9486832980505138,-0.7521376593117332,-1.8787811261664344,-2.45351486378884,-0.6731967275743496,0.8050541514463043,0.6932300481638767,0.3634678402402063,G2,Atípica en tercer ICE
20,OAXACA,434,SANTA MARIA TEMAXCALTEPEC,0,1720.0,1968.1172916984196,0.9877029037575356,0.0324129651860744,0.002634390901407,0.0145972018574979,0.274407790025503,-0.3787775459713191,-0.1200523025048328,-0.9529696535820378,-0.1893103119522466,-0.5242883957711817,-0.2802040410849574,-0.2878644040848492,G2,Tipica
